seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
2,10000,2.072167948,2.045409654,1.1453847723304702,5.775068340208023e-10,1.1149403645126232e-5,3,0.0,0.0
