seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
3,10000,27.078720419,27.038571943,1.1516198840690612,1.105354097002964e-7,2.2374394341440063e-7,31101,0.15202083534291502,0.3590468576617024
