seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
2,90000,2218.602764054,2218.458204852,0.8570335642830255,1.280422737316711e-7,2.240129368270144e-7,8366,0.15204398756873058,0.3590849844236911
