seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
2,40000,3602.067255174,3601.941934148,0.8815986328339388,1.4767093182294078e-7,2.495307609498565e-7,14370,0.15205288796102992,0.3590846421218111
