ls_iter termination
0.0 1.0
0.0 2.0
0.0 3.0
0.0 4.0
0.0 5.0
0.0 6.0
0.0 7.0
0.0 8.0
0.0 9.0
0.0 10.0
0.0 11.0
0.6470588235294117 12.0
0.6666666666666665 13.0
0.6666666666666665 14.0
0.7142857142857144 15.0
0.75 16.0
0.75 17.0
0.7916666666666665 18.0
0.8243243243243241 19.0
0.8333333333333335 20.0
0.8333333333333335 21.0
0.8500000000000001 22.0
0.8571428571428572 23.0
0.875 24.0
0.8888888888888888 25.0
0.8888888888888888 26.0
0.9090909090909092 27.0
0.9189189189189189 28.0
0.9230769230769229 29.0
0.9302325581395348 30.0
0.9333333333333331 31.0
0.9333333333333331 32.0
0.9375 33.0
0.9473684210526314 34.0
0.9473684210526314 35.0
0.9523809523809526 36.0
0.9548872180451129 37.0
0.96 38.0
0.9615384615384617 39.0
0.9615384615384617 40.0
0.9696969696969697 41.0
0.9705882352941178 42.0
0.9705882352941178 43.0
0.9881656804733727 44.0
0.9934426229508198 45.0
0.9974226804123711 46.0
0.9987737584304108 47.0
0.9990749306197966 48.0
