ls_iter termination
0.39276739866710386 1.0
0.39988385598141685 2.0
0.4011658717541069 3.0
0.42337011033099303 4.0
0.4340636191278704 5.0
0.4689475963620615 6.0
0.4782878962791939 7.0
0.4830566295201275 8.0
0.4831174838112857 9.0
0.48357119150348504 10.0
0.4855781289189869 11.0
0.49842295561197014 12.0
0.4997633696166588 13.0
0.5003412969283278 14.0
0.53713377242789 15.0
0.5468290634187318 16.0
0.5563876651982378 17.0
0.5597643097643097 18.0
0.5614035087719298 19.0
0.5631507469443187 20.0
0.5956029313790805 21.0
0.5988258317025439 22.0
0.6002766251728908 23.0
0.6066350710900474 24.0
0.6297872340425532 25.0
0.6394052044609664 26.0
0.647887323943662 27.0
0.6506777893639208 28.0
0.6661427224143353 29.0
0.6675351260816971 30.0
0.6684350132625996 31.0
0.6694129763130792 32.0
0.6729957805907172 33.0
0.6733668341708543 34.0
0.6744945567651635 35.0
0.6874439096026759 36.0
0.6931506849315068 37.0
0.6957123098201938 38.0
0.7050243111831445 39.0
0.7174311926605506 40.0
0.7190860215053765 41.0
0.7283737024221453 42.0
0.7322695035460991 43.0
0.7338709677419355 44.0
0.7391304347826089 45.0
0.739795918367347 46.0
0.7575757575757578 47.0
0.7773109243697478 48.0
0.7871396895787139 49.0
0.8047722342733188 50.0
