ls_iter termination
2.6310679611650487 1.0
2.675247524752475 2.0
2.7334630350194553 3.0
2.7594433399602387 4.0
2.7676767676767673 5.0
2.9076576576576576 6.0
2.920704845814978 7.0
2.9345372460496613 8.0
2.9547511312217196 9.0
2.9700460829493087 10.0
2.988950276243094 11.0
2.992084432717678 12.0
3.0 13.0
3.0238095238095237 14.0
3.037151702786378 15.0
3.0393258426966296 16.0
3.0395778364116097 17.0
3.046153846153846 18.0
3.052770448548813 19.0
3.0594900849858355 20.0
3.0611620795107033 21.0
3.0664335664335667 22.0
3.067988668555241 23.0
3.0897832817337463 24.0
3.094405594405594 25.0
3.0945558739255015 26.0
3.0972222222222223 27.0
3.099378881987578 28.0
3.1298245614035087 29.0
3.1313672922252014 30.0
3.140845070422535 31.0
3.1418439716312054 32.0
3.1818181818181817 33.0
3.203125 34.0
3.2204724409448815 35.0
3.2411347517730498 36.0
3.244094488188976 37.0
3.246031746031746 38.0
3.2777777777777777 39.0
3.3115942028985508 40.0
