ls_iter termination
0.03636363636363636 1.0
0.05 2.0
0.05084745762711865 3.0
0.05454545454545454 4.0
0.06060606060606061 5.0
0.06060606060606061 6.0
0.06779661016949153 7.0
0.07142857142857142 8.0
0.07692307692307693 9.0
0.08695652173913043 10.0
0.125 11.0
0.23046939133161773 12.0
0.8819929314109076 13.0
