ls_iter termination
0.39276739866710386 1.0
0.39988385598141685 2.0
0.4011658717541069 3.0
0.42337011033099303 4.0
0.4340636191278704 5.0
0.4546607482561824 6.0
0.45960125918153194 7.0
0.4689475963620615 8.0
0.46978139734247737 9.0
0.4728698163812668 10.0
0.4782878962791939 11.0
0.48357119150348504 12.0
0.4855781289189869 13.0
0.49842295561197014 14.0
0.513728778033955 15.0
0.5629921259842519 16.0
0.5684901531728666 17.0
0.5701275045537342 18.0
0.5732217573221758 19.0
0.5798279158699811 20.0
0.6045081967213113 21.0
0.6116838487972509 22.0
0.6142241379310347 23.0
0.6197666437886067 24.0
0.6362979031091829 25.0
0.6408317580340266 26.0
0.6549429657794676 27.0
0.660480349344978 28.0
0.6661427224143353 29.0
0.6675351260816971 30.0
0.6724832214765102 31.0
0.6744945567651635 32.0
0.6748400852878467 33.0
0.678839957035446 34.0
0.6788990825688073 35.0
0.6874439096026759 36.0
0.6983240223463687 37.0
0.7050243111831445 38.0
0.7072135785007072 39.0
0.7169117647058822 40.0
0.7220708446866486 41.0
0.7304347826086954 42.0
0.7355371900826446 43.0
0.7373029772329245 44.0
0.7409948542024014 45.0
0.7472527472527473 46.0
0.7575757575757578 47.0
0.7780126849894291 48.0
0.7999999999999998 49.0
0.8082788671023966 50.0
