ls_iter dual_gap
1.4364797728885734 9.954565748093724e-8
1.4783950617283952 1.1834623450668325e-7
1.4907539118065434 1.0193696097296479e-7
1.5091174325309993 9.587292326002084e-8
1.516690856313498 1.0473515916695209e-7
1.5315985130111525 9.655262447894053e-8
1.559218559218559 9.33939891673008e-8
1.5666666666666669 9.904325467408048e-8
1.5671768707482991 9.42700280268105e-8
1.6207906295754024 9.237373169851404e-8
2.662650602409639 0.0012082133411241251
2.675247524752475 0.0010451277124116087
2.772819472616633 0.001611069383659635
2.7858627858627862 0.0017615399286093937
2.787190082644628 0.0015858566447169882
2.9211136890951277 0.002101106914171355
2.944055944055944 0.002025422421177349
2.9511627906976745 0.0021729179513069255
2.955813953488372 0.002359813973866323
2.974418604651163 0.0024693828046495475
2.9946949602122013 0.0033805502568560603
3.002808988764045 0.003804553966258232
3.0238095238095237 0.003455033929301403
3.032608695652174 0.00517397696191961
3.034090909090909 0.0034810003018030423
3.037383177570093 0.004331401457277884
3.042440318302387 0.0031397738520019397
3.04953560371517 0.003974778311593194
3.0530503978779837 0.0032079564584229017
3.059659090909091 0.0038418378649436105
3.0625 0.004718461512201129
3.0681818181818183 0.003624102693858905
3.0875912408759127 0.005384964999943256
3.09375 0.0040100364848063424
3.094827586206897 0.0035096276393441206
3.0999999999999996 0.004502094613069569
3.1014492753623184 0.005449099161479655
3.1180811808118083 0.005477815013489807
3.12 0.004969741720514738
3.128571428571429 0.010283172782519672
3.134408602150538 0.003445871804824939
3.1654676258992804 0.010033114834617508
3.1798561151079134 0.009505084107997665
3.208 0.01015200876411787
3.225806451612903 0.010753248581305786
3.2391304347826084 0.009996588138636485
3.241935483870968 0.010319257901952818
3.258064516129032 0.011278297904616038
3.284552845528455 0.010577173730987235
3.3014705882352944 0.010317000031436385
