ls_iter termination
0.39276739866710386 1.0
0.39988385598141685 2.0
0.4011658717541069 3.0
0.42337011033099303 4.0
0.4340636191278704 5.0
0.4689475963620615 6.0
0.47568662764520475 7.0
0.4782878962791939 8.0
0.48357119150348504 9.0
0.48493771234428085 10.0
0.4855781289189869 11.0
0.49842295561197014 12.0
0.4984637201607187 13.0
0.5032110091743118 14.0
0.5289310954063606 15.0
0.5290944123314065 16.0
0.5440170940170939 17.0
0.5442930153321974 18.0
0.5535561268209084 19.0
0.5566328779197884 20.0
0.6034013605442179 21.0
0.6138211382113821 22.0
0.6149025069637881 23.0
0.6167751265365147 24.0
0.6404602109300095 25.0
0.6450662739322532 26.0
0.6650438169425512 27.0
0.6651982378854626 28.0
0.6661427224143353 29.0
0.6675351260816971 30.0
0.6744186046511627 31.0
0.6744945567651635 32.0
0.682758620689655 33.0
0.6852459016393442 34.0
0.6874439096026759 35.0
0.6967670011148273 36.0
0.7049645390070922 37.0
0.7050243111831445 38.0
0.7099567099567099 39.0
0.7129186602870812 40.0
0.7147540983606557 41.0
0.7215363511659807 42.0
0.7228915662650603 43.0
0.7291311754684839 44.0
0.7310756972111552 45.0
0.7371048252911812 46.0
0.7510729613733904 47.0
0.7729166666666667 48.0
0.7836644591611477 49.0
0.799145299145299 50.0
