ls_iter termination
0.39276739866710386 1.0
0.39988385598141685 2.0
0.4011658717541069 3.0
0.42337011033099303 4.0
0.4340636191278704 5.0
0.45851994028577536 6.0
0.4689475963620615 7.0
0.47165337357189063 8.0
0.4732083792723265 9.0
0.4782878962791939 10.0
0.4829581993569132 11.0
0.48357119150348504 12.0
0.4855781289189869 13.0
0.49842295561197014 14.0
0.5177169531084234 15.0
0.5335463258785942 16.0
0.5364842454394694 17.0
0.5367254821501848 18.0
0.5417832866853258 19.0
0.5540481400437636 20.0
0.5982562038900068 21.0
0.5988103106411105 22.0
0.6062246278755072 23.0
0.6101694915254239 24.0
0.6248266296809986 25.0
0.6400000000000001 26.0
0.6457943925233645 27.0
0.651531151003168 28.0
0.6658064516129034 29.0
0.6661427224143353 30.0
0.6675351260816971 31.0
0.6680369989722506 32.0
0.6715789473684208 33.0
0.6744945567651635 34.0
0.67459324155194 35.0
0.6874439096026759 36.0
0.7050243111831445 37.0
0.7094594594594597 38.0
0.7105978260869565 39.0
0.712401055408971 40.0
0.7355371900826446 41.0
0.7433962264150944 42.0
0.7470119521912348 43.0
0.7543103448275863 44.0
0.7580340264650283 45.0
0.7730627306273061 46.0
0.7748478701825556 47.0
0.7780126849894291 48.0
0.7968397291196387 49.0
0.8082788671023966 50.0
