seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,2500,4.72149447577314e-13,5.5752867420421684e-8,5.5815572029009725e-8,7733,0.45650535,0.455036208
2,2500,3.889547538847474e-13,5.1756049449203875e-8,5.178763384557243e-8,7759,0.465736683,0.464265765
3,2500,5.670865630300039e-13,6.210372508440108e-8,7.339371523463869e-8,7662,0.456256128,0.454777745
4,2500,1.4801243560034039e-12,9.95519990642206e-8,9.963891860411032e-8,7341,0.437603793,0.436186702
5,2500,4.943301918911217e-13,5.79231076560409e-8,5.800566606099277e-8,7665,0.454493205,0.453079074
1,10000,1.4557812306884122e-12,5.757057772217232e-8,5.757057772217232e-8,27766,6.025626663,6.022086512
2,10000,1.4735247882723925e-12,6.132709668483432e-8,6.132709668483432e-8,27663,5.621329571,5.617872999
3,10000,1.4635202072388962e-12,9.805030444427022e-8,9.805030444427022e-8,27672,5.5798283,5.549033538
4,10000,1.4581828265652135e-12,4.9660532986025244e-8,4.9660532986025244e-8,27753,5.994999489,5.991712751
5,10000,1.4592770795414158e-12,9.384118990521693e-8,9.384118990521693e-8,27687,5.964161263,5.960790225
1,22500,4.074382423602624e-6,8.072707797212852e-5,8.074702146641234e-5,18217,3600.735322471,3600.366462084
2,22500,5.605153571406207e-6,9.156139262179533e-5,9.159646201853364e-5,16903,3600.699494223,3600.402758118
3,22500,8.646537526343977e-6,0.00011027505672966191,0.00011027508587726974,15189,3600.439141843,3600.218714581
4,22500,8.020330094265952e-6,0.00010646713358811691,0.00010646831002989615,15510,3600.503142593,3600.25744984
5,22500,0.00010587978100603066,0.0003908375898415599,0.00039092663987007884,5817,3600.886882474,3600.56665634
1,40000,3.472008616316327e-5,0.00015970362622635915,0.00015971855662999263,13704,3600.383188155,3600.1774239
2,40000,2.3851217217827132e-5,0.00013064821452843042,0.00013065951134141462,16129,3600.359732966,3600.16705749
3,40000,2.4854213144206155e-5,0.00013355348883513729,0.0001335551152189585,15865,3600.42647069,3600.253399175
4,40000,2.272328889880342e-5,0.00012690042881349144,0.00012690883989546086,16509,3600.646186594,3600.365281967
5,40000,3.0364902605299207e-5,0.00014830511781613255,0.00014830665183768389,14576,3600.490614266,3600.313512013
1,62500,3.776630035877748e-5,0.00013988194875013484,0.00013989167830450475,16246,3600.465545973,3600.140288336
2,62500,4.053002741457163e-5,0.00014653976247431684,0.0001465509341985929,15567,3600.573498095,3600.312218482
3,62500,4.4083940399869193e-5,0.00015432994455637035,0.0001543430956129005,14842,3600.605542587,3600.272175024
4,62500,3.671312808386595e-5,0.0001373386868418365,0.00013734893483579935,16520,3600.5859423,3600.2044284
5,62500,3.928775268501286e-5,0.0001435228714092134,0.00014353420440997783,15870,3600.529480859,3600.276377956
1,90000,4.370805068097645e-5,0.0001360382408527457,0.00013604830370549792,17092,3600.521249246,3600.190538431
2,90000,5.009102551624082e-5,0.00014977660498362514,0.00014978839214338128,15592,3600.539137567,3600.162975838
3,90000,4.7819016808756546e-5,0.0001449034878092076,0.0001449152199630109,16096,3600.53509857,3600.282553378
4,90000,5.160115987863752e-5,0.00015288460657460125,0.00015288631583711284,15286,3600.397579248,3600.135168967
5,90000,4.85125820493854e-5,0.0001464072255222776,0.00014640879172056308,15938,3600.4291907,3600.135161457
