seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,average_iter,std_iter
1,1000000,3603.104093708,3602.60732233,0.00047497457547828115,0.0009552697801979348,0.000955721328189063,3091,0.15205435134260756,0.3591316635128851
