seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,1.4559197452863953e-12,5.802284171485325e-8,5.802284171485325e-8,23182,0,0,2.5704671929597516,0.49502014671702826,Inf,Inf,5.644689464,5.623488875
2,10000,1.2871570625206982e-12,6.095279911825546e-8,6.095279911825546e-8,23889,0,0,2.554085733422639,0.497076530245849,Inf,Inf,3.59867298,3.596811777
3,10000,1.277859745850154e-12,9.800906009431621e-8,9.800906009431621e-8,23900,0,0,2.555504414410645,0.49692010645106915,Inf,Inf,3.565421771,3.564247681
4,10000,1.279493369832283e-12,4.572018253554392e-8,4.572018253554392e-8,23249,0,0,2.5683499655884376,0.495316903931034,Inf,Inf,3.458426786,3.456958471
5,10000,1.2173753116110027e-12,9.388701159007037e-8,9.388701159002773e-8,23787,0,0,2.5583956949466073,0.49658867311667576,Inf,Inf,3.51967212,3.516512704
1,40000,0.00011020035435474038,0.00033132184223581384,0.00033137912037493845,5907,0,0,3.0,0.0,Inf,Inf,3602.523387466,3602.271195227
2,40000,0.00010673928709695295,0.0003246614499895654,0.0003247191638414349,6023,0,0,3.0,0.0,Inf,Inf,3601.043940889,3600.972000888
3,40000,0.00010885585010197543,0.0003289400425027188,0.00032900526706877915,5947,0,0,3.0,0.0,Inf,Inf,3600.591934816,3600.419997682
4,40000,0.0001067244050908862,0.0003239610501033735,0.000324017911510949,6032,0,0,3.0,0.0,Inf,Inf,3600.803334394,3600.635994338
5,40000,0.00010876352093427146,0.000328470415826246,0.0003285276449421379,5955,0,0,3.0,0.0,Inf,Inf,3600.667931714,3600.46724492
1,90000,7.239812840518946e-5,0.00019662519188375427,0.00019664490662649626,10046,0,0,3.0,0.0,Inf,Inf,3602.726997861,3602.355959317
2,90000,6.732040065131356e-5,0.00018610189956961152,0.00018611979024656274,10598,0,0,3.0,0.0,Inf,Inf,3600.478661959,3600.335988816
3,90000,7.45395423954596e-5,0.00020107178041350095,0.00020109238647556338,9829,0,0,3.0,0.0,Inf,Inf,3600.299528754,3600.159990009
4,90000,7.040722837058495e-5,0.00019243548743034286,0.00019245439432947331,10257,0,0,3.0,0.0,Inf,Inf,3600.274359913,3600.147989766
5,90000,7.187751653494428e-5,0.00019556820140887408,0.0001955878840032047,10099,0,0,3.0,0.0,Inf,Inf,3600.374271561,3600.23996855
1,160000,0.00010164084948002516,0.00023462347126625488,0.0002346512193464201,8499,0,0,3.0,0.0,Inf,Inf,3602.819092196,3602.444007469
2,160000,0.00010502156565697362,0.00024141852036325766,0.00024144794603715364,8261,0,0,3.0,0.0,Inf,Inf,3600.444071242,3600.19199321
3,160000,0.00010966118510810024,0.00025073363272977493,0.0002507653021847279,7956,0,0,3.0,0.0,Inf,Inf,3600.658971444,3600.291980312
4,160000,0.0001161976953996447,0.00026395695892147877,0.0002639920610309291,7559,0,0,3.0,0.0,Inf,Inf,3601.351052655,3601.150784663
5,160000,0.00010647741637142501,0.00024437778603467566,0.0002444078860800511,8162,0,0,3.0,0.0,Inf,Inf,3600.547047028,3600.306785028
1,250000,0.00014340855322217524,0.00030753686276169473,0.00030758419555910424,6498,0,0,3.0,0.0,Inf,Inf,3602.59123507,3602.267987542
2,250000,0.0001472140987907515,0.00031515416746555775,0.00031520389935028685,6341,0,0,3.0,0.0,Inf,Inf,3600.638167747,3600.495983982
3,250000,0.00015068060351994595,0.0003220725256430536,0.000322124450033539,6205,0,0,3.0,0.0,Inf,Inf,3601.43816543,3601.295987328
4,250000,0.00014126482711639287,0.00030323495295886025,0.0003032810154110766,6590,0,0,3.0,0.0,Inf,Inf,3601.317036389,3601.010869122
5,250000,0.00014525958907417875,0.0003112273646586185,0.00031127585420521987,6421,0,0,3.0,0.0,Inf,Inf,3600.590308284,3600.359989526
1,360000,0.00023001537948782636,0.00047465883439222164,0.00047477157227313076,4212,0,0,3.0,0.0,Inf,Inf,3602.325331319,3602.047984534
2,360000,0.00015484541121885332,0.0003242124798863433,0.00032426507039737945,6166,0,0,3.0,0.0,Inf,Inf,3601.140592818,3600.829442123
3,360000,0.00015577183109126368,0.00032606430309239665,0.00032611754512848983,6131,0,0,3.0,0.0,Inf,Inf,3600.885001476,3600.599982489
4,360000,0.0001539797844310624,0.00032248574076783137,0.00032253778391554393,6199,0,0,3.0,0.0,Inf,Inf,3601.945003867,3601.56397638
5,360000,0.00015494748403740877,0.000324425172998786,0.00032447783596430667,6162,0,0,3.0,0.0,Inf,Inf,3600.964866953,3600.567989457
1,490000,0.0002871554306082792,0.0005851114097805419,0.0005852826457498848,3417,0,0,3.0,0.0,Inf,Inf,3602.542733417,3602.26798507
2,490000,0.00026551670983374705,0.0005418280921576425,0.0005419749343690093,3690,0,0,3.0,0.0,Inf,Inf,3601.260429996,3600.955990497
3,490000,0.00026319239035304637,0.0005371708635376397,0.0005373152022233709,3722,0,0,3.0,0.0,Inf,Inf,3600.904896304,3600.630806904
4,490000,0.0002923769909670411,0.0005955654462100895,0.0005957429067510834,3357,0,0,3.0,0.0,Inf,Inf,3600.941626785,3600.635970213
5,490000,0.0002693910746392119,0.0005495725509562716,0.0005497236293182042,3638,0,0,3.0,0.0,Inf,Inf,3601.56517225,3601.287978936
1,640000,0.00030382903494207325,0.0006159390737304498,0.0006161288273669513,3246,0,0,3.0,0.0,Inf,Inf,3603.561351148,3603.109158442
2,640000,0.0003009105596434551,0.0006101129895186626,0.0006102991760357312,3277,0,0,3.0,0.0,Inf,Inf,3601.9242869,3601.614779491
3,640000,0.00030063722386130246,0.0006095543712627712,0.0006097402148355913,3280,0,0,3.0,0.0,Inf,Inf,3601.403362498,3600.942679265
4,640000,0.00029970830550300574,0.0006077026247971001,0.0006078873479320999,3290,0,0,3.0,0.0,Inf,Inf,3601.160161098,3600.757270805
5,640000,0.000301193101278749,0.0006106721194778713,0.0006108586517665421,3274,0,0,3.0,0.0,Inf,Inf,3601.675887519,3601.144293689
1,810000,0.0003524637740698898,0.0007114837863189567,0.000711736984483003,2810,0,0,3.0,0.0,Inf,Inf,3603.389676868,3602.941600112
2,810000,0.00035785489560058497,0.0007222744782133902,0.0007225354173447784,2768,0,0,3.0,0.0,Inf,Inf,3602.05315947,3601.710846645
3,810000,0.0003482122221733323,0.0007029795935389273,0.0007032267735800755,2844,0,0,3.0,0.0,Inf,Inf,3601.118614738,3600.810772937
4,810000,0.0003534787011532108,0.0007135134041550104,0.0007137680519793583,2802,0,0,3.0,0.0,Inf,Inf,3601.73975877,3601.439958406
5,810000,0.0003457560393779087,0.0006980726267388669,0.000698316375031812,2864,0,0,3.0,0.0,Inf,Inf,3601.56727175,3601.198968838
