seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,2500,9.671670985041844e-6,0.00041041177456618166,0.000410338910946935,25219288,3600.002919348,3600.000583059
2,2500,8.397915647808952e-6,0.00040151396655760657,0.0004015140120767649,35954594,3600.002815439,3600.000584609
3,2500,9.64118831941759e-6,0.0004327857297135796,0.00043278567627841265,19364044,3600.002891341,3600.000665822
4,2500,9.364186185174666e-6,0.00041487880423122435,0.0004148790231076711,19457324,3600.002505221,3600.00069889
5,2500,8.337396319957616e-6,0.000398369481147569,0.0003984411864060601,25254784,3600.002860756,3600.000665358
1,10000,6.087362287955105e-5,0.0004159394107532765,0.0004159393970916787,9355502,3600.002793836,3600.000887942
2,10000,4.6092724177991837e-5,0.0003638906779711627,0.00036389084257389413,9361749,3600.003077453,3600.000786564
3,10000,5.999832926143549e-5,0.00041273244765946035,0.0004127324467390014,9250232,3600.002864412,3600.00092194
4,10000,5.978583149376636e-5,0.00041216100801660114,0.0004121610020444593,8874069,3600.003331929,3600.001040244
5,10000,4.679026835325055e-5,0.0003660466514050915,0.0003660467000749692,9101633,3600.027809997,3600.025930948
1,22500,0.0001468189351973177,0.0004829934742255044,0.00048300256154037546,4257,3600.767009923,3600.567961015
2,22500,0.0001452295389061004,0.0004801196256581212,0.000480128818470305,4302,3600.835229087,3600.559988581
3,22500,0.00014550216110346826,0.00048087124208333755,0.0004808804003436479,4286,3600.851205047,3600.637406123
4,22500,0.00014631550472629247,0.0004823846849177593,0.00048239379917171027,4266,3600.651289999,3600.473438116
5,22500,0.0001465213717458635,0.0004822577682423862,0.00048226686555779777,4269,3600.663193926,3600.51998293
1,40000,0.0002037675248457886,0.0005262449887921343,0.0005263796286077854,3901,3601.238760355,3601.036000325
2,40000,0.0002013065361883263,0.0005218557183854481,0.0005219909464164065,3934,3600.994458021,3600.691992322
3,40000,0.00020037816677373,0.0005198238917926262,0.0005199571873032785,3950,3601.36266437,3601.203982547
4,40000,0.000202364139120014,0.0005236080523987246,0.0005237443228379606,3920,3601.31874127,3601.114498843
5,40000,0.00020305270226499773,0.0005250017674633447,0.0005250120474075253,3910,3601.099564841,3600.927986572
1,62500,0.000230416048268773,0.0005402064078478492,0.0005403463243623738,3811,3601.686041616,3601.407993392
2,62500,0.0002296298586377053,0.0005390650597569089,0.0005392048728472828,3820,3601.257898736,3600.984002024
3,62500,0.00022971554445385496,0.0005388487213231351,0.0005389887483666258,3822,3600.757878225,3600.531975506
4,62500,0.0002289829674149763,0.0005373415007986294,0.0005374805499022924,3833,3601.53245507,3601.294506349
5,62500,0.00023069434324680125,0.0005409791556399374,0.0005409901610266189,3807,3600.925922858,3600.553438864
1,90000,0.00024442275311473285,0.0005453579342770505,0.0005455007821427887,3780,3600.976048876,3600.742549182
2,90000,0.00024586013148861707,0.0005483103261984636,0.0005483216800164952,3758,3600.68317652,3600.471989947
3,90000,0.00024422904179362357,0.0005449059116275408,0.0005450479841115049,3783,3601.369601828,3601.133444998
4,90000,0.0002449296276698637,0.0005463192090050195,0.0005464623181969645,3773,3601.74173563,3601.388763353
5,90000,0.00024521007983156724,0.0005469257011827851,0.0005469369645706604,3769,3600.859108577,3600.615988391
