seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
1,10000,1.455919745285899e-12,5.802284171483464e-8,5.802284171483464e-8,23182,0,0,2.5704671929597516,0.49502014671702826,Inf,Inf,6.666675824,6.639297936
2,10000,1.2871570625206693e-12,6.095279911823126e-8,6.095279911823126e-8,23889,0,0,2.554085733422639,0.497076530245849,Inf,Inf,5.035851908,5.03323498
3,10000,1.277859745850448e-12,9.800906009430075e-8,9.800906009430075e-8,23900,0,0,2.555504414410645,0.49692010645106915,Inf,Inf,4.551041564,4.548817737
4,10000,1.2794933698322513e-12,4.572018253555077e-8,4.572018253555077e-8,23249,0,0,2.5683499655884376,0.495316903931034,Inf,Inf,4.492361955,4.48920743
5,10000,1.217375311611216e-12,9.388701159008356e-8,9.388701159008356e-8,23787,0,0,2.5583956949466073,0.49658867311667576,Inf,Inf,4.563908091,4.56074449
1,40000,6.460013179385205e-5,0.00023143000213498243,0.00023145934007808553,8276,0,0,3.0,0.0,Inf,Inf,3602.460241686,3602.16799669
2,40000,6.350881323277858e-5,0.00022962156012113117,0.00022964953136231183,8335,0,0,3.0,0.0,Inf,Inf,3600.639466857,3600.487970842
3,40000,6.143907079287791e-5,0.00022459786487786983,0.00022462460239388606,8503,0,0,3.0,0.0,Inf,Inf,3600.5714635,3600.503979372
4,40000,5.881492047083861e-5,0.00021814602113360627,0.00021817292931777035,8730,0,0,3.0,0.0,Inf,Inf,3600.567994182,3600.423998337
5,40000,6.581136919105896e-5,0.0002342591592123055,0.00023429457000623255,8181,0,0,3.0,0.0,Inf,Inf,3600.400026422,3600.255995627
1,90000,9.148699001244005e-5,0.0002359850104550345,0.0002360136703088143,8401,0,0,3.0,0.0,Inf,Inf,3602.512680666,3602.107970842
2,90000,8.501629790398603e-5,0.0002227215128707444,0.00022274660701990034,8891,0,0,3.0,0.0,Inf,Inf,3600.275567202,3600.195988538
3,90000,9.255535492615273e-5,0.00023820706725549606,0.00023823575157672167,8325,0,0,3.0,0.0,Inf,Inf,3600.463562828,3600.318655619
4,90000,9.381502862075629e-5,0.00024076284863695758,0.00024079285266863658,8237,0,0,3.0,0.0,Inf,Inf,3600.670602089,3600.527988407
5,90000,8.73547798712353e-5,0.0002275203587426741,0.00022754731825904846,8708,0,0,3.0,0.0,Inf,Inf,3600.659512543,3600.40539213
1,160000,0.0001000259093038359,0.00023136440295962944,0.00023139152117778074,8618,0,0,3.0,0.0,Inf,Inf,3602.706928169,3602.093443763
2,160000,9.224122336668578e-5,0.0002156271794121415,0.00021565069798212775,9243,0,0,3.0,0.0,Inf,Inf,3600.586926482,3600.432979349
3,160000,8.468300607236222e-5,0.00020031624999249749,0.00020033646334712197,9945,0,0,3.0,0.0,Inf,Inf,3600.642924331,3600.515990429
4,160000,9.497419228658427e-5,0.00022118320549507157,0.0002212078128789909,9013,0,0,3.0,0.0,Inf,Inf,3600.581984073,3600.355009239
5,160000,8.987037373270736e-5,0.0002108680995429312,0.00021089045029167722,9451,0,0,3.0,0.0,Inf,Inf,3600.4378744,3600.223991258
1,250000,0.00011671117852639564,0.00025401007837621295,0.00025404240081138994,7865,0,0,3.0,0.0,Inf,Inf,3602.531364628,3602.20399408
2,250000,0.0001174439473814538,0.00025546577413809306,0.0002554984517296066,7820,0,0,3.0,0.0,Inf,Inf,3601.066771877,3600.651937254
3,250000,0.00014898707867502727,0.0003186791363051533,0.00031872996295390126,6271,0,0,3.0,0.0,Inf,Inf,3600.726162947,3600.375983765
4,250000,0.00013682452512958786,0.0002943340950752652,0.00029437747957819786,6789,0,0,3.0,0.0,Inf,Inf,3601.246261362,3600.939993741
5,250000,0.00014997527159898758,0.00032067432105435835,0.0003207259447364667,6232,0,0,3.0,0.0,Inf,Inf,3601.782004745,3601.503990475
1,360000,0.00021707495537515064,0.0004487665762689524,0.0004488673206966468,4455,0,0,3.0,0.0,Inf,Inf,3603.475356131,3602.884021954
2,360000,0.000166568440434519,0.0003476770693028099,0.0003477375871436716,5750,0,0,3.0,0.0,Inf,Inf,3601.101142718,3600.8839565
3,360000,0.00016445045505541727,0.00034343582586743207,0.00034349483839437754,5821,0,0,3.0,0.0,Inf,Inf,3601.033057792,3600.72932562
4,360000,0.00016429864703013542,0.000343140664155035,0.00034319957578591567,5826,0,0,3.0,0.0,Inf,Inf,3601.089075384,3600.747989333
5,360000,0.00016061184898520737,0.0003357634403625365,0.00033581985829566306,5954,0,0,3.0,0.0,Inf,Inf,3601.089114045,3600.858974438
1,490000,0.0002676633668038243,0.0005461216439636456,0.0005462708254484624,3661,0,0,3.0,0.0,Inf,Inf,3603.0461701,3602.695968987
2,490000,0.0002912326492755412,0.000593267742284344,0.0005934437924647968,3370,0,0,3.0,0.0,Inf,Inf,3600.841844559,3600.663985404
3,490000,0.0002650080371037465,0.0005408027429578782,0.0005409490353789866,3697,0,0,3.0,0.0,Inf,Inf,3601.837325451,3601.595975171
4,490000,0.0002671370061973163,0.0005450783681733554,0.0005452269733848066,3668,0,0,3.0,0.0,Inf,Inf,3601.272027663,3601.027990541
5,490000,0.00026655144522155316,0.0005438924509444414,0.0005440404470507867,3676,0,0,3.0,0.0,Inf,Inf,3601.3757507,3601.051997431
