seed,dimension,time,fw_time,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap
3,640000,3601.444437283,3601.128010336,0.0003046845024260352,0.0006176496322955528,0.0006178404539698701,3237,0,0,3.0,0.0,Inf,Inf
