seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,2500,2.0367608769665367e-12,5.289098798754761e-8,5.2801978116455885e-8,34646934,1458.254073413,1458.252439376
2,2500,1.771310859952207e-12,5.7173599746473825e-8,5.7090360809975996e-8,37437260,1590.666069279,1590.663944455
3,2500,2.4514757065053574e-12,5.933782437528489e-8,5.924009988184752e-8,31625039,1435.017453904,1435.015507078
4,2500,8.351010378042992e-12,1.0012247305808904e-7,9.999821349881783e-8,17190014,751.736733952,751.734775332
5,2500,2.0983803555967864e-12,5.207367064917499e-8,5.198487822116317e-8,34062925,1560.541222119,1560.539041257
1,10000,2.4851915683248437e-11,3.1105200447162306e-7,3.110275319665921e-7,20041230,3600.002656942,3600.000781544
2,10000,2.4875106977708896e-11,3.6927337717003037e-7,3.6929867636732734e-7,20049240,3600.016669307,3600.01444139
3,10000,2.54396591912389e-11,3.281196228902503e-7,3.281060519096774e-7,19852603,3600.032654388,3600.030344363
4,10000,2.50062691991072e-11,3.793155329437953e-7,3.793265921671839e-7,20010371,3600.002794687,3600.000855829
5,10000,2.4799892776061277e-11,3.348947425974333e-7,3.348766047639041e-7,20099238,3600.069286096,3600.06739659
1,22500,4.888732450955356e-5,0.0002465924661212484,0.0002466230695173779,32437,3600.39110953,3600.156000271
2,22500,4.6782232040127944e-5,0.00024120313252542678,0.00024120313137960018,33161,3600.506938181,3600.231992235
3,22500,2.897372323907316e-5,0.00018883398394576833,0.00018883398576532783,42355,3600.363058206,3600.163996631
4,22500,3.64001625258556e-5,0.00021152744201683287,0.00021152744413646587,37815,3600.38306263,3600.175986053
5,22500,4.299057118956574e-5,0.00023014659226662702,0.00023014659144173465,34752,3600.371664009,3600.156002072
1,40000,6.633923227871744e-5,0.00023430442752023326,0.00023430459680501498,34719,3600.442346611,3600.143998701
2,40000,6.684664000442893e-5,0.0002361147496982346,0.00023614205353224843,34470,3600.442346355,3600.23599311
3,40000,5.979804814049973e-5,0.00021955747419323296,0.00021955753445394068,37014,3600.422262036,3600.179997906
4,40000,7.170929272310539e-5,0.00024652275408670177,0.00024655675491134886,32954,3600.382335802,3600.183997649
5,40000,6.241249217985729e-5,0.00022528881925259998,0.00022531197623493657,36093,3600.454416743,3600.204004815
1,62500,6.611158916854231e-5,0.00020258338218371468,0.0002026020436541141,34549,3600.589497257,3600.236002124
2,62500,6.735909430366393e-5,0.00020560003616607871,0.00020559764078964136,33508,3600.493533118,3600.209459815
3,62500,6.543302884252775e-5,0.00020126162455918665,0.00020127890045518242,33262,3600.450857906,3600.271985716
4,62500,6.644029439546202e-5,0.0002031165496080867,0.00020311934935768488,33040,3600.490759439,3600.251998984
5,62500,6.750480808022193e-5,0.00020568986383974719,0.00020569500753006722,29232,3600.537439292,3600.311998251
1,90000,5.240114153944625e-5,0.0001546198192526367,0.00015461463753159974,33724,3600.408681564,3600.159991316
2,90000,5.3991031140553635e-5,0.0001580456442144845,0.00015805838632455875,29400,3600.68457672,3600.256003447
3,90000,5.432218176444738e-5,0.00015870413940758402,0.00015869465636364073,27940,3600.425375767,3600.163993969
4,90000,5.2953133908196224e-5,0.00015573160448067053,0.00015573847162247834,31061,3600.505357475,3600.219993053
5,90000,5.255954443862793e-5,0.0001550149270797192,0.0001550279644884531,31923,3600.613237251,3600.39599599
