seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,10000,1.236662884229196,2.1803565355277277e-7,9.204099785109499e-8,4,2.007939579,1.987385685
2,10000,1.1453847821668026,1.2703526321156122e-8,0.0,0,0.003745815,0.0035556
3,10000,1.1516198141739018,2.3114692278281e-8,0.0,0,0.003695087,0.003509291
4,10000,0.828294785823548,2.6150472849650885e-8,0.0,0,0.004159794,0.003947513
5,10000,0.8882113523959916,6.773615365829322e-8,0.0,0,0.003740709,0.003557644
1,40000,0.9719551037480726,4.498447605041922e-8,0.0,0,2.740397823,2.61038407
2,40000,0.8815985309587736,4.029309006933768e-8,5.386782021138403e-8,19,12.742983685,12.310532631
3,40000,0.9154352468630915,1.7296397246749362e-7,9.986686850399495e-8,59,24.140363596,24.063970635
4,40000,0.899978726762124,1.2901838583601055e-7,9.964399059689266e-8,1604,617.036406475,616.899970399
5,40000,0.9841336113404086,2.421528116358651e-7,3.226859493846157e-8,2,0.884363857,0.747996308
1,90000,0.9879848576528864,1.4337265483860273e-7,9.93113059392925e-8,677,252.384402881,251.979965225
2,90000,0.8570335058994065,5.910966377302429e-8,0.0,0,0.288306995,0.287873377
3,90000,0.9517978445755136,2.84447082901651e-8,0.0,0,0.304350788,0.303890504
4,90000,1.004702486985263,1.0032124320158431e-7,7.355007217157983e-8,195,74.70032576,74.35198304
5,90000,1.0558752124992261,1.3901232418650489e-8,0.0,0,0.292749193,0.292288926
1,160000,0.9192244111487922,7.173702150191363e-8,0.0,0,2.872393599,2.737181292
2,160000,0.9693511890469516,6.145888123941512e-8,7.34481953711813e-8,17,15.216422934,14.727960152
3,160000,1.0219146365909368,3.450720969036536e-8,0.0,0,0.38039972,0.379854888
4,160000,0.9722194445093698,2.739239524617021e-8,0.0,0,1.036376975,1.03572258
5,160000,1.107612633316807,1.6683867890693316e-7,9.184652110041935e-8,280,147.992397759,147.481054387
1,250000,0.864495026249052,3.377973713941662e-8,0.0,0,3.004409859,2.963986518
2,250000,0.9139232833865916,6.663313208490895e-9,6.663313229307577e-9,3,3.816407173,3.371958148
3,250000,1.0765200378528252,7.592590861756066e-8,0.0,0,1.24039999,1.23962844
4,250000,0.9260927987217492,7.469559630546296e-9,0.0,0,1.228509924,1.227581849
5,250000,1.0678900449887492,1.5025293249176785e-9,0.0,0,1.120400243,1.119700386
1,360000,0.9218505018262727,1.1458842043114703e-7,9.453076674909022e-8,33,36.576361752,36.179955104
2,360000,0.9371126384737439,3.71746727203387e-8,0.0,0,1.278936061,1.278099576
3,360000,0.8944484449672437,4.964816724406518e-8,4.96481672752902e-8,14,16.296366229,15.859987451
4,360000,0.9543739351641888,1.270819091035713e-7,9.450097793010925e-8,4,4.26429295,3.976531293
5,360000,1.0180417965865798,1.0906612775071767e-7,7.999893240559497e-8,23,29.092346529,28.67196075
1,490000,1.0809101299277384,2.61270788962098e-8,2.6127078903148693e-8,18,183.204515213,174.33595972
2,490000,1.0028010917322203,3.969963894255579e-8,0.0,0,18.456573407,18.455395806
3,490000,0.9871765824899861,1.0406991596441373e-7,3.9208530423859994e-7,442,3630.8203161,3623.203853174
4,490000,0.9468204147591913,1.906221004845804e-7,2.520463042625723e-7,370,3635.492510349,3626.489956577
5,490000,0.9716240572836086,1.1003601441475497e-9,0.0,0,24.197541352,24.195493874
1,640000,0.9643446795283946,3.818208445284521e-7,7.418233808394875e-8,10,124.028533719,109.819900489
2,640000,1.0051529081885795,2.8376328010427943e-8,0.0,0,17.776407254,17.775287701
3,640000,0.9727411619731324,1.4208549486798006e-7,1.858729517783403e-8,6,63.580391224,56.133849324
4,640000,1.006972550544117,9.63325059027964e-8,9.633250590366377e-8,4,42.11638467,35.453895196
5,640000,1.0100714369315202,1.3441992663312113e-7,6.172258325450042e-8,16,152.212485293,144.106739611
1,810000,1.044147609865441,1.184126237020397e-7,8.437422632789904e-8,30,359.304374116,348.903933811
2,810000,1.0274142176069685,1.080598741824007e-7,2.3770428518761488e-8,14,224.652456371,209.313875473
3,810000,0.925118472974309,2.2295523742646775e-6,9.133659363384783e-8,33,354.156402615,344.198684447
4,810000,0.9958895474724221,8.540217421096341e-8,8.798122547344633e-8,22,294.612342996,286.174684438
5,810000,0.899799135189705,2.57525471446772e-7,9.859350761851071e-8,124,1903.988453183,1893.213291764
1,1000000,1.0518261238138402,6.528541373566205e-8,6.756185370101336e-8,19,378.592455867,368.359090418
2,1000000,0.9692773166673433,8.9912532307522e-8,8.991253229451157e-8,170,1796.104357628,1787.853866358
3,1000000,0.9952471429004158,5.7943398216672715e-8,5.794339822794842e-8,3,52.320427127,44.591494929
4,1000000,0.9749707824193637,8.154103177393512e-8,8.154103177306776e-8,8,83.521551885,76.090485814
5,1000000,1.0241598341255107,1.767173801649896e-8,0.0,0,26.788363431,26.786706555
