seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,10000,1.2366628886409035,1.998621901935782e-7,9.925551709699665e-8,2,2.072814843,2.052365504
2,10000,1.145384781249499,1.1560895976647778e-8,0.0,0,0.003925453,0.003734476
3,10000,1.1516198150365977,1.6837268357328128e-8,0.0,0,0.004499268,0.00426314
4,10000,0.8282947849513361,5.326889355311559e-8,0.0,0,0.004797731,0.004579393
5,10000,0.888211340113347,6.352721600155764e-8,0.0,0,0.004868077,0.004662996
1,40000,0.9719551037480726,4.4984476078174795e-8,0.0,0,2.726966233,2.598274773
2,40000,0.8815985236226203,1.6596382382966235e-8,8.061630111383389e-8,10,6.156359561,5.697514561
3,40000,0.9154352448418646,1.1835722158945461e-7,9.210148297147946e-8,73,47.428304482,47.28973263
4,40000,0.89997872823746,2.6820381192338427e-7,9.809946446837081e-8,1530,1001.908195893,1001.729525906
5,40000,0.9841336105542455,1.691881656266936e-7,4.4711208749270703e-8,6,4.264197964,4.061657441
1,90000,0.9879848735884125,1.4069754252291067e-7,9.985297529449544e-8,1237,521.452431059,520.930825234
2,90000,0.8570335124555922,5.957780166779281e-8,0.0,0,0.408475424,0.407873882
3,90000,0.9517978433428794,2.6662520118819755e-8,0.0,0,0.388401005,0.387893286
4,90000,1.004702491778759,9.165034347072276e-8,8.962214505248145e-8,378,152.432400443,152.238419528
5,90000,1.0558752127690139,1.428672836631395e-8,0.0,0,0.448370018,0.447881367
1,160000,0.9192244111487922,7.173702151752614e-8,0.0,0,3.208402914,3.072153266
2,160000,0.9693511892931422,8.660871223444694e-7,7.821729715654091e-8,8,5.776367125,5.340445367
3,160000,1.021914640803328,3.9278573522177895e-8,0.0,0,0.8804874,0.879844709
4,160000,0.9722194857295359,7.024348018004611e-8,0.0,0,1.556225312,1.555766726
5,160000,1.1076126583646175,2.533989738699727e-7,7.681416188884405e-8,169,204.124204733,203.725232159
1,250000,0.864495026249052,3.377973713941662e-8,0.0,0,3.11613574,3.095462772
2,250000,0.9139232833872207,5.367944157230742e-8,0.0,0,1.316431767,1.315597518
3,250000,1.076520022850928,5.703050953362321e-8,0.0,0,1.48440696,1.483590323
4,250000,0.9260927975064838,4.799324602317023e-8,8.295284559430016e-8,2,6.096431032,5.352774823
5,250000,1.0678900458355707,2.478335594038872e-9,0.0,0,0.968456051,0.96767717
1,360000,0.9218504815868386,2.2171373221038793e-7,7.36689363799864e-8,21,29.768649236,29.253822583
2,360000,0.9371126336663325,3.113829288338421e-8,0.0,0,1.14837768,1.147578042
3,360000,0.8944484448902411,4.6791870661130885e-8,4.6791870645518374e-8,18,21.888364891,21.364066657
4,360000,0.9543739342540615,1.2666233653590986e-7,9.73169583615846e-8,5,8.12070849,7.579422083
5,360000,1.0180417962862642,7.22700370433399e-8,8.908413586146413e-8,37,46.280426676,45.571546652
1,490000,1.0809101308268982,3.13276116315625e-8,3.1327611638501396e-8,24,212.184421776,203.747930317
2,490000,1.0028010904119082,3.8190061822998556e-8,0.0,0,18.440342554,18.439410446
3,490000,0.987176706699495,2.6956227122676424e-7,3.6062862758274444e-7,439,3635.032410082,3625.762835525
4,490000,0.9468204016981624,1.9662859599561822e-7,2.422312418096789e-7,351,3640.492409738,3628.452492183
5,490000,0.9716240579563977,1.901020503340678e-9,0.0,0,24.183096313,24.18195442
1,640000,0.9643446795362582,2.4358451832656725e-7,7.418233806833624e-8,6,129.259715244,116.823259648
2,640000,1.005152907765693,2.787603180752496e-8,0.0,0,37.700561109,37.698935556
3,640000,0.9727411620961675,9.381269772904682e-8,1.8735993319307642e-8,6,131.544677511,117.633273288
4,640000,1.0069724911263807,3.4932060050986424e-8,3.493206005445587e-8,5,63.544348777,54.284375149
5,640000,1.0100714303946448,1.464198873040931e-7,6.123041586085509e-8,13,295.229776686,278.812538355
1,810000,1.0441476094311362,8.531233753380357e-8,9.850949247384305e-8,40,427.380462136,419.061631679
2,810000,1.0274142174383634,2.26454008617899e-8,2.2336823769092407e-8,16,231.124474456,220.232368261
3,810000,0.9251184866464235,4.373093981111312e-7,8.736328655986614e-8,26,271.096341919,261.369073618
4,810000,0.9958895477376181,6.408776539058164e-8,6.218863954094572e-8,23,247.684480859,239.424154772
5,810000,0.8997991498239256,2.131898570838231e-7,9.684646148921949e-8,159,2126.500421072,2115.17051367
1,1000000,1.0518261234343385,9.722349042333434e-8,9.722349043027323e-8,17,344.664465128,332.365548268
2,1000000,0.9692773490874088,1.2898215432776555e-7,1.3191293786116165e-7,364,3640.600624251,3632.276228786
3,1000000,0.9952471467320787,6.281502888932228e-8,6.281502889973062e-8,4,56.628407532,46.91814259
4,1000000,0.97497078133836,7.280744054264515e-8,7.280744053657362e-8,11,111.484395414,101.429456101
5,1000000,1.0241598349993748,1.9639633502821496e-8,1.9639633503688858e-8,4,64.18844992,50.550315646
