seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,10000,1.2366653104194518,3.894600915307911e-6,8.530367244213855e-6,5978389,3601.138520982,3601.109561898
2,10000,1.1453847857667039,1.7141819755317478e-8,1.7141819852461992e-8,4,1.98740748,1.966339469
3,10000,1.1516198119695875,7.990511848715576e-8,7.990511854266691e-8,511,2.304383941,2.284191922
4,10000,0.8282976063859978,1.3370316085184464e-5,4.350041069751953e-6,5193732,3601.21760784,3601.189947496
5,10000,0.8882113419650528,3.2633220153899245e-8,3.263322019553261e-8,300,2.214491126,2.193762145
1,40000,0.9719550943975476,3.21725330404421e-8,3.217253300574763e-8,5,4.780328906,4.480687206
2,40000,0.8816014100336882,9.02893395409235e-6,9.02893395409235e-6,9905,3602.490530151,3602.095949924
3,40000,0.915444526692933,9.980205749833548e-6,1.003692128568115e-5,9791,3602.203251707,3601.931945018
4,40000,0.8999821807144399,7.1214118137173654e-6,6.244329453349018e-6,14625,3602.479317338,3602.055920388
5,40000,0.9841335890678694,2.134721874179346e-6,6.548399132808719e-6,13972,3602.431354673,3602.047925776
1,90000,0.9879880312768252,7.464329131460362e-6,4.504225248655458e-6,8005,3602.642373429,3602.183879512
2,90000,0.8570335561798543,4.271582145536773e-6,2.7253543014339743e-6,8170,3602.570574598,3602.009266375
3,90000,0.9517978445349289,2.8384080856536098e-8,2.8384080873883333e-8,5,5.718691968,5.30390117
4,90000,1.0047025352655845,2.037274651658927e-6,4.445251646414267e-6,7971,3602.734546942,3602.287884272
5,90000,1.0558752129616518,1.4495174390644072e-8,1.4495174397582966e-8,4,5.47470896,5.083943431
