seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,10000,1.2366628894075806,1.3731675325284742e-7,9.943078976143438e-8,3045,1.382586029,1.380558553
2,10000,1.1453848161195688,4.8084645001833515e-8,4.808464508510024e-8,3,0.004022051,0.002195814
3,10000,1.1516198902253576,7.34970171896443e-7,9.390234127770736e-8,8209,4.642453169,4.63874121
4,10000,0.8282947831135609,7.129230440716672e-8,7.129230438635004e-8,3690,2.666238431,2.663783583
5,10000,0.8882113883536128,2.2642929928262667e-7,9.998184910542385e-8,7692,5.424043188,5.420198228
1,40000,0.9719551071657536,4.9645028903783084e-8,4.964502891766087e-8,5,1.666593077,1.45197338
2,40000,0.8815985176197199,2.0496685758375488e-8,9.73287383465582e-8,2541,726.237793162,725.946540926
3,40000,0.9154352337468648,2.045850548207384e-7,9.17501166187995e-8,13,4.791036282,4.531983824
4,40000,0.8999787165726185,1.226656129206527e-7,9.908990628373915e-8,3270,913.083136691,912.863978069
5,40000,0.9841336116027368,3.337516909264482e-7,8.892878968630447e-8,1484,344.767030405,344.367989925
1,90000,0.9879848208920475,5.099417858221711e-7,6.936624523737334e-8,1222,305.722464863,305.423995163
2,90000,0.8570335033564102,4.933931417767934e-8,4.933931418808768e-8,408,109.314267005,109.099960207
3,90000,0.9517978404036859,2.24161537283607e-8,2.2416153679788442e-8,5,2.398295656,2.183991587
4,90000,1.0047024934403732,1.1034240980645205e-7,9.876940256642319e-8,1997,490.498586766,490.211981733
5,90000,1.0558752162124152,1.870485863766924e-8,1.8704858658485923e-8,4,1.962693925,1.720008472
1,160000,0.9192244084244574,1.284112391679998e-7,6.413925478752913e-8,732,246.058029819,245.767964913
2,160000,0.9693512387157938,1.0104777670508214e-7,6.92630392606225e-8,2954,1330.797310718,1330.373890882
3,160000,1.021914642154465,4.108086375936848e-8,4.108086375416431e-8,3,2.001906658,1.647990607
4,160000,0.9722194965461195,9.95132936800619e-8,9.984728499903839e-8,14,9.134104476,8.860002675
5,160000,1.1076126586992767,4.525754933159404e-7,8.328735018325872e-8,1781,1077.973424692,1077.667951526
1,250000,0.8644950261326184,3.362277656814017e-8,3.3622776566405443e-8,5,5.120250906,4.751953884
2,250000,0.9139233576719845,2.1443173640316865e-6,9.765566068471732e-8,198,166.295443795,165.888114367
3,250000,1.0765200314475496,1.7356184073454017e-7,9.417237718280236e-8,11,10.875969941,10.399925744
4,250000,0.9260928013111476,3.500501673005252e-7,4.32180305709462e-8,2844,2349.211613183,2348.748153662
5,250000,1.0678900456022178,2.2098489722149894e-9,2.2098489878275007e-9,3,3.843251266,3.4279847
1,360000,0.9218505187104303,1.6538934151030804e-7,9.982143680739575e-8,3964,3275.359556238,3274.976009572
2,360000,0.9371126368030979,3.505825965297027e-8,3.50582596477661e-8,3,3.656288412,3.311984604
3,360000,0.8944484676441045,3.9912047134459117e-7,9.935761672782983e-8,1970,1647.81558623,1647.488012377
4,360000,0.9543739371096757,2.1632764985249353e-7,8.861044006706897e-8,359,298.147541075,297.499996387
5,360000,1.0180417932143417,3.3058362023524746e-8,3.3058362018320575e-8,1066,890.991912563,890.62010078
1,490000,1.0809107600768029,9.48576014379171e-7,1.3773666855884659e-6,396,3627.97911505,3620.708011496
2,490000,1.0028010897280242,3.741791771566527e-8,3.741791773301251e-8,3,36.719255747,30.491949021
3,490000,0.98717697355742,8.388923013391211e-7,8.111033084770916e-7,399,3633.283210509,3625.844046789
4,490000,0.9468207070389015,1.5101899213153594e-6,1.6472324383034337e-6,369,3634.447123123,3625.616004022
5,490000,0.9716240577295325,1.6167351598109225e-9,1.6167351389942408e-9,3,35.671265719,28.405733844
1,640000,0.9643451898787924,2.3400610904087543e-6,7.954767249560013e-7,367,3631.550686756,3625.296105622
2,640000,1.0051529093345295,2.9732691197124905e-8,2.973269119972699e-8,3,29.675262895,24.431994249
3,640000,0.9727415881368454,5.281219207292284e-7,1.9109951005825965e-6,375,3629.239137224,3623.243935253
4,640000,1.0069725055788212,8.599038041692819e-8,8.599038042386709e-8,12,112.843152514,105.163959666
5,640000,1.0100714442473373,8.284321669112249e-7,9.484680441214366e-8,322,3197.387101031,3189.727956467
1,810000,1.0441478834281777,8.646468947692484e-7,9.501306712286078e-7,314,3641.755201982,3635.571904624
2,810000,1.0274147104879774,1.7594307369327156e-6,1.4162784109659002e-6,270,3641.194435436,3632.47994039
3,810000,0.9251195394436987,3.1659707963940797e-6,1.548819969644788e-6,299,3639.85846103,3631.415927362
4,810000,0.9958896185577517,5.028872011097682e-7,4.715218669707963e-7,301,3644.286500826,3637.279897313
5,810000,0.8997995319239909,1.9625068480855212e-6,1.1379689427689146e-6,232,3642.122459106,3631.9399002
1,1000000,1.0518261779106526,4.154264380534095e-7,8.491339795911254e-7,197,3659.199604523,3649.503902708
2,1000000,0.9692774175788808,1.0964361709733805e-6,8.912054173136272e-7,310,3636.343775233,3625.687829471
3,1000000,0.9952471443545651,7.034463277858297e-7,6.283718292313806e-8,8,99.826552647,92.619964968
4,1000000,0.9749709842977256,1.6178808280266008e-6,7.891859876898305e-7,405,3632.558347092,3626.203955522
5,1000000,1.024159829598875,8.008901353738496e-9,8.008901368483645e-9,4,58.862477487,52.055953692
