seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,time,fw_time
1,10000,1.2366628917819873,2.941467581313306e-7,9.968332029958171e-8,1977,3.203308657,3.181647792
2,10000,1.1453847830817674,1.3831984384260476e-8,1.3831984307932643e-8,4,0.006052396,0.003387298
3,10000,1.1516198118496568,1.8399859240403327e-8,1.8399859365303417e-8,28,0.01799984,0.015847057
4,10000,0.8282947671190005,2.174110937114282e-8,7.197226871424878e-8,53,0.044739107,0.042355342
5,10000,0.8882113306742928,5.368797077048848e-8,5.368797084681631e-8,21,0.018237153,0.01513797
1,40000,0.9719551071657536,4.9645028983580364e-8,4.964502902174428e-8,6,5.950015622,5.583975004
2,40000,0.8815985236653282,6.390315910459465e-8,6.390315917398359e-8,31,5.815353599,5.677497319
3,40000,0.915435253670226,1.403137983996272e-7,9.800016382427446e-8,103,19.179455763,18.81770517
4,40000,0.8999787312322437,2.607720920033696e-7,9.901618774205145e-8,1619,282.163391965,281.94931157
5,40000,0.9841335870986451,7.003367980679132e-7,9.967160985099865e-8,24,4.587706826,4.417416187
1,90000,0.9879848897021484,1.1790258966359879e-7,9.965645342280283e-8,783,285.986268439,285.408762586
2,90000,0.8570335112916387,8.738466114426025e-8,8.738466116160748e-8,23,10.213714778,9.79260395
3,90000,0.951797842636232,2.564115950121071e-8,2.5641159483863474e-8,5,3.190258824,2.656870703
4,90000,1.0047024954869226,8.573584128063194e-8,5.962919711818837e-8,1432,500.187434303,499.652652215
5,90000,1.055875216238454,1.8738362406872655e-8,1.8738362406872655e-8,4,2.342802654,2.013758854
1,160000,0.919224407221049,6.376957935316785e-8,6.33593421357076e-8,13,12.97227774,12.269557754
2,160000,0.969351189473717,8.931210104534681e-7,9.153035829961853e-8,25,16.101349976,15.743403958
3,160000,1.0219146391904037,3.760045431781822e-8,3.7600454298736263e-8,3,2.798222761,2.377885176
4,160000,0.9722195056480282,8.94549949514295e-8,8.342339925977715e-8,16,10.020277782,9.446047956
5,160000,1.1076126577352938,2.487381892055107e-7,9.773393602405256e-8,234,133.287922494,132.809302974
1,250000,0.8644950267809028,3.450058347169438e-8,3.4500583480368e-8,5,9.789815811,9.268657777
2,250000,0.913923284117456,1.2196052600124685e-8,1.2196052624410814e-8,9,7.989812558,7.07180017
3,250000,1.0765200249298217,5.7957339821487763e-8,5.7957339781589123e-8,9,7.346258577,6.909648157
4,250000,0.92609279723157,6.422923396268154e-9,6.422923392798707e-9,12,9.851176962,9.380521382
5,250000,1.0678900463571683,3.0792015499880865e-9,3.0792015638658743e-9,3,3.465016397,3.003739638
1,360000,0.9218504972089038,8.138888334466299e-8,6.341575574213276e-8,33,31.531694215,30.997106467
2,360000,0.9371126343504095,3.193363958507722e-8,3.1933639592016116e-8,3,3.542615235,3.074806066
3,360000,0.8944484448934965,3.03472196382798e-8,3.9366939976956394e-8,29,23.154522132,22.453100459
4,360000,0.9543739250967624,8.697802520579723e-8,8.697802523181808e-8,17,13.407344385,12.334424142
5,360000,1.0180417955602545,5.408338084843256e-8,6.789085808117656e-8,49,36.554349587,36.084756088
1,490000,1.0809101295192707,2.6537480003405167e-8,2.6537479992996826e-8,29,298.061857291,290.213360892
2,490000,1.0028010895274395,3.706001782018131e-8,3.706001780803825e-8,3,32.146977371,27.088247027
3,490000,0.9871768393660574,4.574396983035231e-7,3.6834395971373224e-7,382,3637.170753325,3625.37082786
4,490000,0.9468204128204993,2.509976622664181e-7,5.086149896483746e-7,349,3631.997989551,3623.779820215
5,490000,0.9716240582909184,2.2970597177845997e-9,2.2970596952331945e-9,3,43.651344634,32.870302388
1,640000,0.9643446286878238,1.212622817957365e-8,9.17732140680999e-8,14,172.32503378,161.749656021
2,640000,1.0051529087084392,2.8984427954091563e-8,2.8984427966234627e-8,3,39.571353604,33.468635877
3,640000,0.9727411619710487,8.934016343040141e-8,4.643904688399203e-8,12,125.684015306,116.128052542
4,640000,1.0069724680161825,1.8086768807483444e-8,1.8086768812687615e-8,6,70.848126815,63.117195827
5,640000,1.0100714338142915,1.2875011462954583e-7,6.85168127607591e-8,17,168.438676127,160.849344026
1,810000,1.0441476070589546,8.274472280099532e-8,7.759133394038414e-8,49,628.105646395,621.306971384
2,810000,1.027414217383612,1.436344247273541e-8,1.4363442483143751e-8,21,315.459049112,304.558927984
3,810000,0.9251184683963066,6.781516237626406e-8,6.781516237019253e-8,30,368.650850476,357.548220942
4,810000,0.995889547781109,5.35466704630963e-8,5.3546670479576175e-8,27,368.318083634,357.527876997
5,810000,0.8997991436321201,1.6751504107719722e-7,9.912423600509646e-8,202,3189.897908428,3180.515157475
1,1000000,1.0518261224424732,8.409379038173265e-8,9.361409638707768e-8,23,450.134478787,439.40996575
2,1000000,0.9692773684393494,6.904736113751836e-7,4.909495686404239e-7,314,3645.715908432,3635.728549259
3,1000000,0.9952471453086366,1.0249142881266216e-7,8.15977790292674e-8,7,88.801351433,81.693048385
4,1000000,0.974970781368067,9.445463362324491e-8,9.445463362151019e-8,15,156.528951515,146.753590137
5,1000000,1.0241598295283112,7.932181177519593e-9,7.77076157752396e-8,17,198.420131687,191.528955033
